user,median_timestamp_diff,std_timestamp_diff,n_entries
998,18.0,15513.649464753275,412
999,18.0,55.82663218467406,84
1000,14.5,1325362.2737262286,377
1001,25.0,159138.9492313873,66
1003,18.0,62.588751950008735,481
1004,19.0,513647.01549444743,92
1005,37.0,87.63187543475266,44
1006,17.0,27.99524264624367,32
1007,16.0,43.03347592257887,50
1008,19.0,26.40918076942102,52
1009,18.0,743856.5299077306,1004
1010,18.0,63.67473164935433,37
1011,18.0,60.550302750996316,55
1012,18.0,51.76291632213974,46
1013,21.0,51.950627797283225,39
1014,18.0,802321.314716759,1286
1015,17.0,36.56474379629767,151
1016,18.0,16.021924581887543,521
1017,18.0,8894.71601603684,122
1018,18.0,380137.6892685355,928
1019,18.0,3879478.8539992208,88
1020,18.0,1750567.1465325747,131
1021,18.0,27.062937171914413,146
1022,25.5,80.37667572125635,41
1023,18.0,50.50796394400301,43
1024,8.5,36.55399206567595,33
1025,18.0,301296.23902405065,44
1026,22.0,34.55963534329794,46
1027,18.0,31.86821387457345,61
1028,18.0,886601.682879375,256
1029,18.0,22.461913940149252,171
1030,18.0,21269.725463082967,155
1031,24.0,48.05765252451329,103
1032,18.0,174426.79013817257,194
1033,30.0,31070.23740180118,337
1034,18.0,47.80436082179372,91
1035,18.0,30.389982237707265,50
1036,14.0,52.496283217419645,38
1037,25.0,37.21855558977014,148
1039,15.0,35.18356854531953,259
1040,18.0,1206216.768634249,85
1041,18.0,19.906120056467042,45
1042,23.0,253171.52516604477,36
1043,18.0,50245.837785418305,144
1044,18.0,33.283608745313536,37
1046,12.0,17.70345352372431,76
1047,18.5,555138.3469601289,41
1048,18.0,71.4024180691554,36
1049,18.0,370492.9554411686,564
1050,22.0,586731.1212680308,862
1051,18.0,56.654513767317795,67
1052,18.0,28.919600437574616,335
1053,22.0,13139.775692961344,127
1054,18.0,32.86868541162155,78
1055,17.0,32.85749973581205,76
1056,18.0,24.902535046374133,179
1057,18.0,1363870.673092331,357
1058,18.0,144153.08599072802,513
1059,23.0,67141.2248741202,80
1060,30.5,5245378.648672921,51
1061,51.0,6675.341651942035,194
1062,30.0,3625954.9438396655,100
1063,18.5,165755.71721154082,103
1064,18.0,44.94816967862043,88
1065,18.0,20.416331278750423,122
1066,1.0,4264578.216943905,96
1067,18.0,44624.042445944215,597
1068,18.0,18.247200056530513,609
1070,14.0,5557.051236969792,143
1071,19.0,48.421349903521794,105
1072,18.0,85832.69845744486,116
1073,22.0,449098.531279998,192
1074,6.0,17.507926776177698,41
1075,6.5,19.982351588339146,41
1076,0.5,57875.54569492624,309
1077,15.0,20.85291596655945,127
1078,19.0,879976.3673851001,121
1079,18.0,919.967429810269,54
1080,30.0,2422.436389382817,34
1081,43.5,145.2547858286344,57
1083,18.0,3278.5259071671476,180
1084,18.0,1445.3650237580518,35
1085,18.0,350063.4135055324,312
1086,14.0,640598.7095185621,392
1087,98.0,224915.70951346817,1176
1088,18.0,30.736899529070698,72
1089,20.0,32.32587495115986,73
1090,8.0,29.20347194149182,33
1091,18.0,469320.84045921674,51
1092,18.0,45.94546231399111,70
1093,18.0,33.630621552548874,164
1094,40.0,11527.325745056964,36
1095,27.0,77.39233804177074,268
1096,13.0,474.70647088182574,168
1097,18.0,25.04472586083402,32
1098,18.0,44.451677294416456,188
1099,18.0,14.428403574799647,508
1100,17.0,782264.9627368939,518
1102,18.0,33.66810821920412,60
1103,18.0,27.988364057334785,54
1104,12.0,298432.16602728056,161
1105,18.0,18.005094321240165,64
1106,26.0,2139180.2775434703,78
1107,18.0,16.925759695374058,44
1108,13.0,132710.20130611517,205
1109,18.0,63.42224775594654,49
1110,18.0,4680.367733949973,33
1111,18.0,1009.7156689184408,679
1112,37.0,889766.3618385395,319
1113,18.0,17.918149844323537,134
1114,18.0,42909.43847208874,109
1115,18.0,18.53772643674486,142
1116,1.0,926098.2763583789,754
1117,18.0,32.14203762426575,30
1118,18.0,25.261501263936424,395
1119,12.0,799799.6358994304,735
1120,18.0,1771167.5249465546,289
1121,18.0,31.678845003709494,114
1122,18.0,44.095453698322245,30
1123,15.5,217785.69313951745,389
1124,24.0,461453.106611406,580
1126,18.0,295861.33869010984,131
1127,18.0,19368.496746471817,498
1128,16.0,67.30868840494746,103
1129,12.0,166938.15694134892,279
1130,18.0,66.00282810573069,103
1131,18.0,51.99013930224626,163
1132,18.0,13417.816812065643,168
1133,18.0,21.15463070044166,150
1134,18.0,34.3579191033052,172
1135,18.0,10411.47094536987,56
1136,18.0,235127.72233909098,564
1137,23.5,148.74410146996567,89
1138,22.0,956488.8396624177,182
1139,18.0,26.7003937240623,374
1140,20.0,1302719.6017742853,466
1141,25.0,930249.3045894896,263
1142,21.5,24.975787091269066,53
1144,18.0,23.186184915124944,57
1145,18.0,2998.9832091761746,378
1146,18.0,17.632790469838568,333
1147,18.0,34.15442391562656,59
1148,18.0,5005812.454058254,89
1149,18.0,38934.12042773895,1302
1150,18.0,9344.763793269669,308
1151,18.0,107.82368920933592,149
1152,18.0,31.971503978803792,76
1154,18.0,39.21014131670847,182
1155,18.0,32.801120548303835,72
1157,18.0,103.66825249787766,64
1158,18.0,25.352666690771077,121
1159,18.0,3206843.617405776,107
1160,18.0,24.145580421073536,95
1161,14.0,47.98366440725396,156
1162,21.0,51.9336311152641,64
1163,13.0,838959.6004377415,458
1164,31.0,1652066.9490283162,141
1166,49.0,61.97770804810412,70
1167,15.0,4642.372644093563,233
1168,22.0,39.07195943978454,118
1169,18.0,25.9078443708753,258
1171,19.0,36665.247111478006,443
1172,5.0,887810.2419940066,361
1174,18.0,16.257816699927538,72
1175,19.0,28.917597687221527,126
1176,18.0,39.801248497823984,79
1177,18.0,48.381224221208555,36
1178,18.0,686.6138206782172,234
1179,18.0,32.57672567271848,37
1180,18.0,657378.8436364962,1521
1181,12.0,1777754.2885198004,364
1182,18.0,22.398969505671396,186
1183,17.0,19.47678355585055,278
1184,18.0,54.36390263639897,90
1185,18.0,3662120.4749121955,206
1186,44.5,67692.63560737034,31
1187,18.0,24.173998887693823,31
1190,18.0,35.26406618507465,105
1192,18.0,113187.67792751908,276
1193,16.0,2410447.493997136,649
1194,11.0,465924.3902876735,96
1195,16.0,29.546462154685976,112
1197,23.0,25671.695275635113,102
1198,5.0,13158.282916531403,179
1199,22.0,566.5635170363205,39
1200,18.0,44601.91242843303,66
1201,25.0,905214.7366912069,520
1202,18.0,880320.6462202461,741
1203,18.0,91.75825697400805,136
1204,20.0,59.57289880565527,85
1205,18.0,21.89587953968341,141
1206,18.0,10675.328495706392,618
1207,18.0,35.68714975044939,48
1208,18.0,26.005458343131803,221
1209,18.0,109689.85162148041,39
1210,12.0,1305537.8452833816,397
1211,18.0,43.69221096840898,69
1213,18.0,95.9412217177338,46
1214,18.0,70536.49624365079,115
1215,18.0,5069.540834509736,213
1216,20.5,183260.62495204585,51
1217,45.0,348761.76061624725,235
1218,18.0,1352405.389055689,224
1219,26.0,171703.82535612507,195
1220,18.0,49.138070569964825,221
1221,18.0,16254.6125825687,68
1222,18.0,49003.78860430546,146
1223,21.0,400869.22985789616,578
1226,18.0,2608388.420929186,154
1227,19.5,902475.2887578233,251
1228,18.0,129.380826768556,30
1229,18.0,44606.86715507097,253
1230,21.0,7792.287452870904,110
1231,18.0,23.8834559855793,135
1232,18.0,40.78352063708522,61
1234,17.0,28.13759551826265,50
1236,18.0,52.082596982507795,30
1237,21.5,76.32534212985665,45
1238,18.0,12.2975829188795,88
1239,28.0,1482.0492080003962,30
1240,18.0,243846.14175736703,194
1241,14.0,325871.45890426385,616
1242,12.0,1413619.0744093526,368
1243,18.0,30984.34711067489,543
1244,18.0,16.206473889108864,36
1245,18.0,1471090.8922042132,572
1246,9.0,15.39716379925941,36
1247,17.0,81981.23970606097,94
1250,18.0,24381.48509291959,45
1251,48.0,2370126.215059985,118
1252,18.0,30.394651928069283,74
1253,18.0,18.625276756730155,110
1254,10.0,21.625738919778673,235
1255,18.0,8337497.237326627,32
1256,18.0,55243.2372075074,49
1257,18.0,37.28753812874427,42
1258,18.0,15.452961680711708,60
1259,16.0,761324.0712458098,509
1260,18.0,27312.315994570523,195
1261,18.0,71.85953725883968,158
1262,18.0,4872.569903578399,279
1263,18.0,39749.86137048021,711
1264,18.0,401292.6688292164,343
1265,16.0,489728.4093181571,726
1266,18.0,35739.95454496494,170
1267,32.0,445948.9366189716,202
1268,15.0,23.483339235383898,32
1270,15.0,30.6971721087961,170
1271,14.0,248.0147493820659,284
1272,18.0,18.872726868661527,334
1273,18.0,591484.2072740396,591
1274,18.0,52.311879140092614,30
1275,18.0,20.161823686091253,77
1276,20.0,32.690986789694044,37
1277,0.5,6208997.600716957,67
1278,32.0,1424053.0283708042,361
1279,40.0,4146757.1057030056,50
1280,18.0,20.136863607692593,144
1282,27.0,26.353850422637777,46
1283,18.0,168315.7842267286,507
1284,18.0,412049.69692330586,1144
1285,18.0,19.91474365703393,68
1286,18.0,52037.81759892967,94
1287,18.0,7222.097985654314,129
1288,18.0,51.847528436620294,39
1289,38.0,458099.9651528381,55
1290,26.0,1870938.5808318013,283
1291,18.0,43054.98365580493,48
1292,19.0,32.789560357436166,68
1293,18.0,11958.916685009312,261
1294,18.0,46.034475261020724,40
1295,39.0,37.324655698909005,48
1296,18.0,14014.063875950857,487
1297,25.0,1387.774708333694,614
1298,18.0,29.446817018333068,234
1299,18.0,33.52103844402009,166
1300,18.0,1360761.8731069025,297
1301,29.0,1917409.9344870788,60
1302,18.0,1429993.2312899819,677
1303,18.0,8478.073962014334,84
1305,33.0,1040437.350522414,461
1307,22.0,8094.124649191395,89
1310,18.0,99.33957388374218,188
1311,18.0,59.68879806352988,155
1313,25.0,49364.43303562043,228
1314,31.5,2007590.2167139351,93
1315,18.0,56.525216258286164,38
1316,25.5,631483.2352889185,799
1319,18.0,30.62266395273974,117
1320,18.0,48.255348772142426,171
1321,18.0,181.6338522627116,384
1322,18.0,6743.21880162301,148
1323,18.0,399605.4670958754,108
1324,18.0,4356.6840188962615,282
1325,15.5,23.837978697764242,37
1326,18.0,1769528.1091876405,71
1327,18.0,19500.386961025873,125
1328,18.0,1467080.2057060597,410
1329,18.0,41.867987712113994,46
1330,18.0,14206.114672654463,150
1331,18.0,48.8847952332297,32
1332,18.0,317413.21166956547,557
1333,32.5,28241.830001461498,59
1334,18.0,21433.417145319567,307
1336,18.0,86.24791664150503,65
1337,20.0,309143.7958402707,132
1338,18.0,16904.876740684158,213
1339,18.0,1113767.0196230037,805
1340,18.0,22.51883713605075,87
1341,18.0,47.74965914091853,92
1342,18.0,181853.21832546388,279
1343,1.0,35.14445822252159,75
1344,18.0,47.34235951105777,189
1346,18.0,1601940.4404540393,158
1347,29.0,2662608.2122609015,139
1348,18.0,27.48823702246425,43
1349,21.0,37.61146785764015,112
1351,119.0,1491709.6900302821,158
1352,18.0,40.50544342344967,63
1353,18.0,588622.1276419312,684
1354,18.0,4465278.179334305,53
1355,18.0,153564.46740702467,461
1356,18.0,35.36561864551152,177
1357,18.0,26.48539348495563,231
1358,18.0,216.35184076584628,96
1359,36.5,72.11170261995049,103
1360,17.0,32.78141215007067,133
1361,18.0,286917.6602315661,219
1363,18.0,32.9382397921256,55
1364,18.0,29875.25203388508,67
1365,18.0,638.2767612980225,143
1366,20.0,34.92565346333938,211
1367,18.0,50.22124118858916,44
1368,18.0,866257.1491843075,404
1369,18.0,39924.28428208355,148
1370,18.0,11998.929851417251,44
1371,33.0,85.89804917500167,53
1372,18.0,45.144221674649245,74
1373,18.0,8779.603059213716,103
1374,18.0,43.756816680749864,60
1375,18.0,10200.816709939185,94
1376,18.0,31.19940543357011,521
1377,18.0,49.59365818927501,58
1378,18.0,62.4601600389526,32
1379,18.0,215581.03946415317,253
1380,18.0,45.86885878112026,69
1381,18.0,61366.61712027915,36
1382,18.0,403043.92612826114,822
1385,26.0,88158.9603230285,82
1386,18.0,29.458011645829075,223
1387,18.0,29.83856961528804,53
1388,20.0,1597103.8987129887,411
1389,18.0,1022559.8344495256,309
1390,18.0,5310.39940001027,209
1391,18.0,60.5134610645905,243
1392,14.5,56828.01605469077,109
1394,18.0,1188292.9870762308,312
1395,18.0,24.597715275731915,186
1396,18.0,44.651262099750234,53
1397,18.0,62.73392745366634,38
1398,15.0,1921142.8050509535,288
1399,15.0,288.4519448176203,58
1400,18.0,16.179632130174298,56
1401,17.5,31.024743709210913,49
1402,18.0,32.5521179166483,65
1403,18.0,63251.290700276346,332
1404,21.5,479.1023087094694,45
1406,18.0,617477.1503370921,182
1407,18.0,59127.72635426325,136
1408,16.0,34.62038916048544,84
1409,18.0,97.54607441356302,78
1410,18.0,31.45220219149413,60
1412,13.5,956184.0971989377,185
1413,18.0,33.93311890253744,74
1414,14.0,2207193.119954369,179
1417,18.0,293.39566260484145,286
1418,18.0,96.09604570428483,51
1419,18.0,60746.62578783335,279
1420,143.5,707800.8624879654,195
1421,16.0,684988.7388698146,728
1422,18.0,56.17079158487328,80
1423,18.0,21.19557899554038,44
1424,35.0,667147.0064726577,778
1425,18.0,1214870.315402181,382
1426,18.0,6417.803887795976,153
1427,18.0,24.442684568433904,52
1429,18.0,49.78724489518683,116
1431,21.0,76.76522988326904,35
1432,18.0,137.65608674510258,89
1433,25.0,10418.100757941387,279
1434,18.0,100.76726843347126,35
1435,18.0,76.40261775619994,66
1436,23.0,139223.09448804567,155
1437,18.0,24.95120169847426,44
1438,18.0,36.635590188911834,30
1439,18.0,262.4174096737159,136
1440,18.0,32.24086818033082,102
1441,18.0,177.76486452349408,160
1442,18.0,41.54502955354424,40
1444,8.5,52.25090110865713,31
1445,18.0,136.28667280097392,97
1446,13.0,774969.8589943189,990
1447,18.0,68208.42698133398,1038
1448,18.0,123295.49126733732,1243
1449,25.0,1020.2431379891042,109
1450,33.0,591290.5807188156,751
1454,18.0,541866.7532024666,61
1456,14.5,889358.688895426,307
1457,16.5,1741591.5060833658,97
1460,18.0,90.49519927162984,50
1461,18.0,23.11618319474607,38
1462,11.0,3056645.846965604,116
1463,18.0,82.21573465094289,108
1464,18.0,56.669494501847,611
1465,18.0,25.137051047718966,252
1466,18.0,151932.2868396095,88
1467,18.0,47.19166275960482,102
1468,18.0,2910.334382238784,32
1469,18.0,42710.79259906669,710
1471,18.0,912.7638878502945,233
1472,18.0,191.23266293640964,240
1473,18.0,30277.99663478568,130
1474,18.0,211.86556838335878,79
1475,15.0,31.57580238008577,70
1476,18.0,54.27058041367809,33
1477,32.0,42.41787069647033,32
1479,18.0,22.56460867433447,43
1480,19.0,7960.349657632394,100
1481,18.0,57879.0396427733,61
1482,6.0,264689.37668332964,258
1483,15.0,1187395.2222809982,314
1485,35.0,526.9921851804689,48
1486,18.0,35.474321698941615,41
1488,18.0,16133.97725183224,489
1489,18.0,1495.282728053571,180
1490,37.5,1388727.5889250531,253
1491,18.0,2087.8867033844185,107
1493,18.0,80.45807979246021,98
1494,18.0,855.7812312534654,182
1495,18.0,43.7253901647147,597
1496,18.0,28.402152688108714,199
1497,55.0,28427.732407048046,116
1498,24.0,97121.52843019179,130
1499,25.5,2828758.243819483,115
1500,16.0,582437.1199776327,542
1501,14.0,429412.9921121266,273
1502,18.0,51551.01904237431,272
1503,18.0,28.54502689402702,42
1504,17.0,1159707.8514276624,318
1505,58.5,162996.27467862295,105
1506,18.0,21.480234441386187,108
1508,18.0,219989.29074988267,297
1509,18.0,169.7729066834576,33
1510,18.0,136146.08560965038,91
1511,18.0,36.23745785370169,34
1512,18.0,40.29112036272157,143
1513,18.0,683.5836871549958,127
1515,17.0,1661158.711283673,292
1516,18.0,34.18707887205312,64
1518,26.0,1429912.1035542262,87
1520,18.0,28.437118496626763,72
1521,18.0,23.727333148438486,78
1522,18.0,27.791137095315072,92
1523,45.5,964450.8204862239,253
1524,18.0,27.171676429694212,101
1525,18.0,66590.8766995836,32
1526,18.0,68911.06807220115,104
1527,18.0,28.54868966626839,69
1528,18.0,49.451401815299604,30
1529,23.0,1152909.0649631426,404
1530,18.0,35.288835898314524,39
1531,18.0,7127.627195665046,126
1532,18.0,191.49983550334608,75
1535,29.0,73.62489596680221,36
1536,18.0,218.89429290921444,38
1537,20.5,1273819.5331533693,93
1539,18.0,59177.16676512021,118
1541,18.0,40.05558084301169,293
1542,19.0,365.2205009745091,173
1543,18.0,26.69723818618285,165
1544,18.0,51878.38386436935,217
1545,18.0,1580133.4532349808,342
1546,23.0,2785531.5365481703,134
1547,15.0,45.309718327537404,48
1550,103.0,1089254.075545718,166
1551,18.0,6173.830736694797,255
1552,16.5,55.59299475437204,43
1553,18.0,31.85006541071253,31
1554,19.0,91.55789224930905,79
1555,34.0,904793.2293670115,345
1556,18.0,962829.0651569096,57
1558,18.0,102.03603481123716,51
1559,18.0,2200714.5689609833,164
1560,35.5,3114116.902584716,161
1561,18.0,30296.970421049307,38
1562,18.0,44.089432594248684,84
1563,18.0,30.446580258785882,124
1564,18.0,20.671158322392436,47
1566,18.0,30.21036673966482,100
1568,18.0,41.57178862393045,90
1569,18.0,23.2763994043488,66
1570,18.0,69.06337387108353,153
1571,18.0,142.68104889885004,45
1573,18.0,42.652435991863165,52
1574,18.0,105.08639582456736,54
1575,18.0,60.983749106196576,48
1576,30.0,84.15393642372732,125
1577,18.0,50.7238821682866,31
1578,17.0,457514.63424456,765
1579,18.0,31.672648070574535,37
1580,50.0,113.0140229130881,41
1582,18.0,20.378275818537965,52
1583,18.0,685446.1687720139,461
1584,18.0,8578.465960655789,112
1585,18.0,20.449917306248164,415
1586,18.0,1626713.921028116,554
1587,18.0,38.615574201201106,47
1588,18.0,69.2402581494664,99
1589,18.0,235624.05028663902,40
1590,18.0,3538.9119679604546,314
1591,18.0,31.371074340772516,306
1592,18.0,2528379.087101103,206
1593,18.0,50484.84395747483,147
1594,18.0,2932.403317803021,133
1596,23.0,1239295.1055745063,230
1597,18.0,31.72953254760193,184
1598,24.0,1010040.4412806601,550
1599,21.0,4385.726741846478,394
1600,18.0,203651.39438699954,205
1601,18.0,64.93826110859608,120
1602,17.0,288877.9844943453,70
1604,18.0,518358.87373079493,964
1605,18.0,483.40675773160535,206
1606,18.0,94.45622054687557,276
1607,18.0,12.409255930348019,144
1608,17.5,4564.476648198222,359
1610,17.0,434935.48059282714,556
1612,18.0,5186.070980604189,795
1613,18.0,55.181365111381176,61
1615,18.0,948107.9151532355,254
1616,18.0,39218.96823496067,228
1617,18.0,48.75306891258295,91
1618,18.0,24.15071087851246,33
1619,18.0,249.21110795173357,36
1622,18.0,76219.13125552937,70
1623,18.0,1454040.9632706519,350
1624,18.0,12708.211508522798,45
1625,18.0,1556.2239362309708,271
1626,14.0,23.18653079920517,48
1627,18.0,170842.98767535883,451
1628,18.0,37.42752110329376,65
1629,18.0,173.59660313010602,117
1630,18.0,69.01384894341645,260
1631,18.0,17.405287294682715,768
1632,18.0,73.6076761677562,34
1633,21.0,49.229515693529834,106
1634,17.0,258063.10885954203,793
1635,18.0,18629.330353507565,170
1636,18.0,30.760511080769014,85
1637,32.5,359771.99071594205,39
1638,18.0,95092.80279480836,551
1639,18.0,226.5235901070792,161
1640,18.0,24.66369817988368,232
1641,18.0,26.378717602513618,74
1642,18.0,1558935.9992275815,233
1643,18.0,21.28125480903724,48
1644,17.0,1584951.6614098935,522
1645,18.0,24.44156191691639,62
1646,13.0,786503.2982530629,882
1647,18.5,56053.85818760697,149
1648,18.0,33.110263375822406,57
1649,27.5,594636.9867263163,213
1650,18.0,4641148.082562909,35
1653,42.0,67.20666149807208,47
1654,21.0,1374185.8952990945,175
1656,18.0,225209.78050822302,45
1657,7.0,28.025718454176243,398
1658,18.0,42.47604366833481,57
1659,29.0,352295.7320454529,62
1660,18.0,37.987439038336845,37
1662,19.0,37.87618555370598,46
1664,18.0,27.749305097654343,63
1665,18.0,55936.08225881166,397
1666,18.0,13600.862132156313,499
1668,18.0,45.730378728417186,30
1669,1.0,79.37949440649899,56
1670,21.0,1163108.010782253,638
1671,18.0,34.19721400908822,39
1672,38.5,26324.929419421052,81
1674,18.0,22317.591128517353,565
1675,18.0,77603.22088512857,865
1676,18.0,35.497700414165955,43
1677,27.0,125404.51526315112,122
1678,18.0,43.58656618402828,82
1679,18.0,32137.235638307062,1850
1680,18.0,52.8207917553937,121
1682,18.0,65.4580325826739,175
1683,26.0,59.68528498509227,62
1684,18.0,65.6203907092367,430
1686,18.0,31.98733339722886,393
1687,18.0,7415.837851331135,132
1688,18.0,74.30286913594064,128
1689,18.0,102.14261999386497,149
1690,18.0,9635.868952848425,50
1691,18.0,89.70368174399393,207
1692,18.0,39.979770965932396,310
1693,18.0,49.62546703594325,398
1694,18.0,32.82027083244123,196
1695,18.0,2947.365289747964,314
1696,18.0,3465.444363607263,354
1697,18.0,1295837.7803023718,957
1698,18.0,335696.88094524166,348
1699,29.5,110.22602623475152,45
1700,18.0,1104214.674578119,552
1701,34.0,684054.3505549178,80
1703,55.0,123.3174963172671,36
1704,35.5,9552.2012398824,85
1705,18.0,63.42279303606474,210
1706,18.0,12681.648751739333,88
1708,18.0,247.80169167227476,210
1709,54.0,2152949.170115053,79
1711,18.0,955327.1638967973,511
1713,18.0,38.5096047114692,274
1714,20.0,2329798.90585264,46
1715,41.0,496569.3660719133,195
1716,11.0,906701.5959114154,424
1717,18.0,38.02439109858715,32
1719,25.0,57.70944677358795,46
1720,36.0,1874.618100268126,115
1721,18.0,49.58067593863386,206
1722,18.0,747343.4492144499,146
1723,37.0,104080.01057782261,159
1724,81.0,14779.50549817592,36
1725,18.0,255.3554225795561,382
1726,18.0,2965.798273868616,514
1727,18.0,4170232.245851554,47
1728,14.0,858753.5215617733,58
1730,22.0,112.58086967388951,68
1731,18.0,91.17320220730771,34
1732,31.0,239890.85716625454,839
1733,18.0,36.37262585280358,74
1734,18.0,36.02752439247548,77
1735,18.0,26.825675316783904,195
1736,18.0,59002.386557517115,775
1737,18.0,213.30451822010932,67
1738,39.0,4435618.007957697,78
1739,18.0,62.015459038559996,66
1740,18.0,86.46554752281996,660
1741,18.0,41.47113351397376,47
1742,18.0,85238.0564093984,95
1743,18.0,39.09532303770085,140
1744,53.0,81.9155589016527,70
1745,18.0,7771.037557035839,326
1746,18.0,47.735132249780236,108
1747,29.0,500329.74726343976,589
1748,18.0,4149.250325192951,562
1749,18.0,19183.25251824673,73
1751,18.0,779330.0578848652,434
1752,18.0,26.989068510718884,284
1754,24.0,2894129.6564436187,368
1755,1.0,42.310833095345956,49
1756,18.0,42.26641915907729,385
1757,18.0,42597.23246843251,430
1758,18.0,114580.91808863955,254
1759,18.0,76.94043496461649,66
1760,18.0,52.87576891900023,113
1761,18.0,44.8670059919779,74
1763,18.0,3063.2206564896787,613
1764,18.0,39499.923551008425,106
1766,18.0,1075011.938981714,306
1767,18.0,32.95628154288873,142
1768,18.0,37.89519894914212,73
1769,18.0,191.60960223700036,89
1771,18.0,26608.049100330896,34
1772,18.0,93.86802200726059,61
1773,18.0,36.78735740297582,40
1774,34.0,73.11818411335912,155
1775,40.0,922249.3009520941,422
1776,18.0,104.29525232274223,55
1777,11.0,1300136.6924599204,546
1778,18.0,1783689.7284348623,149
1779,46.0,808736.0463322412,616
1780,18.0,33.664862886952015,106
1781,43.0,95.90831389897967,38
1783,18.0,35.54083701507902,52
1784,39.0,47.09244220899514,54
1785,18.0,94255.42622831004,53
1787,51.0,52.64346138938008,32
1788,51.0,1886663.7981950291,58
1789,18.0,62.357392081346084,339
1790,18.0,4784.39142115119,145
1791,58.5,88.45543269583389,39
1792,35.5,2774.0304418975306,287
1793,1.0,2328677.8354583886,453
1795,18.0,34.19551181911785,176
1796,18.0,57.86694051755231,175
1797,18.0,3539988.541533316,67
1798,43.5,118.20230408650258,91
1799,18.0,360466.3674684946,252
1801,18.0,3227.379587795464,211
1802,18.0,68.99463592184604,284
1803,26.0,83299.20240868199,116
1804,12.0,6724.198886586944,174
1805,18.0,174680.25715466434,214
1806,18.0,2771.9558789537878,202
1807,18.0,100.20024395623442,31
1808,18.0,57.75492823592796,56
1809,18.0,73.23774476581487,40
1810,39.0,31277.169298879537,30
1811,38.0,631339.566476,698
1813,18.0,70.6868798479526,49
1814,55.0,95.88265060468764,39
1815,18.0,848.6414582401173,62
1816,18.0,200.18153965219213,123
1817,27.0,6432.903226079168,43
1818,18.0,43.05920310043618,116
1819,18.0,44.18662205803036,317
1821,18.0,73.40571340386646,67
1823,26.0,1318640.2684947685,159
1824,17.0,35919.02772249395,151
1825,18.0,80.93273023925236,57
1826,48.0,653417.6074420797,49
1827,18.0,54670.190385173264,143
1828,55.0,107.15078777058672,30
1829,34.0,96.89110304965239,30
1830,18.0,357.51475771423907,111
1831,18.0,123.67267375034042,44
1832,33.0,11576.83030650963,100
1833,18.0,4922511.313787722,65
1834,18.0,6510.247239001315,770
1835,18.0,188327.88683186978,416
1836,18.0,1071378.9890132628,782
1838,18.0,281278.03728301736,87
1840,30.5,395331.31476733735,227
1841,11.0,875896.4000612097,465
1842,16.5,6944.0834003260425,119
1844,18.0,332.7253272718893,220
1845,18.0,71.05030299411506,61
1846,18.0,114.75276685117446,41
1849,18.0,66.35835491716941,77
1850,18.0,863883.1346086904,504
1851,18.0,63.86993391671988,54
1852,18.0,11922.96169279857,157
1853,18.0,3430591.3262688858,246
1854,18.0,9734.052753681352,83
1855,18.0,74.4686326677157,134
1856,18.0,95.37557011625148,41
1857,18.0,221492.35264706425,98
1858,36.0,57.885557592354395,46
1859,18.0,184280.12127586882,293
1860,31.0,996622.1522953707,460
1861,30.5,489400.753031303,35
1862,18.0,432348.7795514266,104
1864,18.0,984050.7793500606,334
1865,26.0,933631.4862331838,139
1866,34.0,44.632712573670375,54
1867,18.0,79.18799366726397,54
1868,42.0,80.23447981961338,48
1869,18.0,56.89244068674162,158
1870,18.0,31.217301561245733,117
1871,18.0,50.483560133473155,33
1872,49.0,327316.3008669253,198
1873,18.0,252.48417276255327,64
1874,1.0,57940.34131718191,338
1875,18.0,25.53887967394028,33
1876,18.0,40.41735786346677,147
1877,25.5,37882.534947889624,83
1878,18.0,286561.2056466574,263
1879,18.0,19074.50458563496,955
1880,27.0,45.39373875169507,57
1881,30.0,425394.2638671938,223
1882,18.0,8612.865775049377,435
1883,18.0,252603.6323653597,707
1884,18.0,18.63559484986093,57
1886,18.0,68.16510301841352,125
1887,18.0,180.63233487955694,34
1888,15.0,510862.43525165535,624
1889,18.0,465720.3066857428,202
1890,18.0,74.35368925996869,279
1893,17.0,37.355330875854484,172
1894,30.0,80.71410007896446,86
1895,18.0,40192.4931892002,207
1896,18.0,1212389.3527253561,657
1898,18.0,160720.13062660946,756
1899,18.0,61.32810199797933,40
1900,18.0,86.13105859147241,150
1901,18.0,54102.94052008423,258
1902,18.0,71.73194975446327,197
1903,14.0,3412.20535498421,352
1904,18.0,78.39746533459146,47
1907,52.0,8508.923192620827,208
1908,18.0,64.39414466663051,57
1909,36.5,250.7911328330655,53
1910,25.0,26070.81256392545,31
1911,96.0,448910.8427066106,947
1912,18.0,43.285723592832674,44
1914,18.0,164.0296700343279,38
1915,18.0,41.24391621304997,391
1916,45.5,137454.3039821679,97
1918,18.0,106.05089914694992,55
1919,18.0,14332.597629159029,601
1920,18.0,140.29587448659774,85
1921,7.5,126070.84442712624,429
1922,18.0,58.526852199990394,58
1923,30.0,143.9397461406374,86
1924,28.5,2124713.3485553786,305
1925,18.0,77510.17060952858,585
1927,12.0,89742.2171872386,212
1929,29.0,629639.4519253027,324
1930,18.0,79.5204885352562,86
1931,18.0,1203.0624920415094,78
1932,18.0,51.78180693189439,30
1933,18.0,61.04917269157546,59
1934,18.0,23563.463593404467,58
1936,18.0,5668.337585216111,295
1937,18.0,49181.10232763411,175
1938,18.0,146.29248722399186,221
1939,39.0,133.63171450743653,64
